tf,ticker,entry,exit,pnl,status,rules,regime,sample
H4,ROSN,2023-12-15 13:00:00,2023-12-18 13:00:00,9302.65,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,IS
H4,ROSN,2024-02-01 05:00:00,2024-02-05 13:00:00,18236.27,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,ROSN,2024-08-07 09:00:00,2024-08-08 13:00:00,1084.34,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,ROSN,2024-11-02 13:00:00,2024-11-05 09:00:00,9981.72,WIN,osc_bull_div_mac_break,trending,IS
H4,ROSN,2024-11-05 09:00:00,2024-11-05 13:00:00,3741.28,WIN,osc_bull_div_mac_break,trending,IS
H4,ROSN,2024-11-05 13:00:00,2024-11-05 17:00:00,-3033.11,LOSS,osc_bull_div_mac_break,trending,IS
H4,ROSN,2024-11-05 17:00:00,2024-11-06 09:00:00,12361.68,WIN,osc_bull_div_mac_break,trending,IS
H4,ROSN,2024-11-06 09:00:00,2024-11-06 13:00:00,785.43,WIN,osc_bull_div_mac_break,trending,IS
H4,ROSN,2024-11-06 13:00:00,2024-11-06 17:00:00,-196.41,WIN,osc_bull_div_mac_break,trending,IS
H4,ROSN,2024-11-06 17:00:00,2024-11-11 05:00:00,58645.99,TARGET,osc_bull_div_mac_break,trending,IS
